timestep	mean	median
359289	1009.5592011860936	989.171920686518
365289	1043.5737373451568	1045.1104822055502
371289	1053.0129787681078	1050.3640974754403
377289	895.8462643895089	893.8045814128492
383289	869.5887048916227	865.0459685929665
389289	805.9538877328698	808.2630731591526
395289	473.7157777198242	473.5960587213334
401289	-357.08137795967036	-307.8922690829802
407289	892.0432727788444	855.1502696784441
413196	956.720323056377	961.9611032882528
418292	692.340583116039	774.1058992737512
423757	716.5038366325709	718.1002189760524
429380	694.0631861939895	738.4392097538749
434569	541.1032298614301	641.8498465279594
440313	512.8706265811672	694.1043728741124
446030	313.8048620430437	268.735834896266
451218	326.3705996052369	240.91360952731094
456419	306.72114507126827	189.6571405043362
462017	68.94099458728499	-61.57365682011429
467908	23.37991869158039	-89.39267500508096
473661	-7.266078134304786	-94.78775095850168
478927	-357.0738310694927	-345.50553954513657
484587	-817.3520607904591	-767.850338493701
489798	-1545.0091336510566	-1666.8162845197576
495182	-617.710748763063	-265.2484419424728
500458	-1230.1398128114815	-1342.5125562289818
505584	-998.6139630424766	-1065.5889185277765
511283	-923.0151238075152	-110.56657191566177
516657	-1318.6286593804532	-1380.545099162293
522272	-1709.766173222486	-2190.918131751228
528154	-1209.9004236850094	-1382.493194429741
533258	-2023.2896014706523	-2220.812553383648
538711	-2301.7156793913587	-2998.9092647062175
544706	-1892.5676653772157	-2617.2003772466524
550706	-1619.467075405592	-1560.2783967626196
556467	-2848.456186526953	-2848.212455188551
562250	-2264.6488600289995	-2869.6740881253227
567714	-1724.6282522373306	-534.3264213600503
572961	-1449.7212042610677	-524.0563136247224
578170	-2008.4791153439994	-629.5053250173968
583547	-2438.1404503304425	-2265.87992530712
589100	-3256.6485161275136	-4624.135187689641
594520	-1816.64650357026	-340.58092174964656
600258	-2468.5156708163004	-2085.3056751359645
605886	-1869.088604044907	-743.1566147357594
611424	-2514.2483620381404	-2989.3281149879967
616438	-3801.228994033191	-3951.7493436405466
621584	-3846.3369604346044	-3589.813368273163
626741	-4888.342525784377	-4651.347034618351
632202	-8003.726981069803	-10124.226049463301
637740	-4225.672342852538	-3219.1718477225313
642924	-6178.177901471785	-9737.292634389087
647946	-4988.198470459447	-5533.874311731874
653810	-2864.4881465478993	-881.1438185164109
658828	-3530.935402849506	-2885.107983576053
664549	-3261.2455554622024	-1732.157045189996
670102	-2094.1844466669036	-1090.418369572038
675196	-2446.1509769403633	-904.5515915653849
680601	-1090.4950323751218	-663.6002562837257
686051	-4768.342506402509	-4021.8536325799564
691807	-2377.948864868612	-753.6596885036668
697255	-4902.891442737675	-3653.9744260903253
702586	-7103.784923775883	-8366.692033417861
707785	-12647.266337973646	-15163.014428346385
713102	-13035.501525804775	-15079.468638138904
719102	-11289.47113546989	-13836.289475878353
724117	-14515.881862421444	-19528.76323523105
729570	-17549.192069316072	-21129.712410228538
734580	-19067.279405441583	-16030.517768808457
739622	-49390.035960535984	-63193.6875197819
744689	-80860.53939135007	-97599.8719737917
749700	-97644.14042012021	-134398.6285249754
754771	-135028.38894158794	-159442.15665855547
759809	-226528.7067261343	-286112.094400047
764909	-261216.77413101625	-392168.5160371909
770069	-316528.90393205645	-297550.10491254146
775285	-580326.1318831044	-754381.1501893629
780705	-1198919.228670522	-1361439.5238305384
785819	-274291.92095328437	-267529.1324976534
791226	-343710.5202380895	-410814.6706096574
